
53,			Nation_Micmac_de_Gespeg,	Raymond_Chabot_Grant_Thornton
Nom_de_la_personne,	Titre_du_poste,	Nombre_de_mois,	Salaires_et_honoraires,	Autres_rémunérations,	Frais_de_voyage
Basque_Johanne,		Conseillére,	12,		13780,			28157,			1445
Jean_Johanne,		Conseillére,	12,		13780,			12098,			1292
Jeannotte_Manon,	Conseillére,	12,		13780,			12569,			4424
Shaw_Terry,		Conseiller,	12,		12562,			39823,			4411
Basque_Danny,		Conseiller,	12,		13780,			0,			12159
Jeannotte_Claude,	Chef,		12,		28600,			33800,			22890
Langlois_Kevin,		Conseiller,	12,		13780,			13280,			2015
Jeannotte_Monique,	Conseillére,	12,		13780,			0,			0

76,				Pekuakamiulnuatsh_Takuhikan,	Deloitte_LLP
Name_NA,			Fonction,				Nombre_de_mois,	Salaires,	Autres_rémunérations,	Advantages_sociaux,	Frais_de_voyage
Dominique_Gilbert,		Chef,					10,		79105,		0,			12755,			12142
Moar_Clifford,			Chef,					2,		17275,		7973,			2870,			2108
Bégin_Florent,			Vice-chef,				2,		15590,		4863,			3002,			2713
Buckell_Johanna,		Conseillére_délégué,			2,		12929,		3614,			3050,			60
Courtois_Gilbert,		Vice-chef,				2,		10309,		8518,			285,			0
Courtois_Patrick,		Conseiller,				10,		45297,		4589,			9265,			1658
Éfienne_Marjolaine,		Vice-chef_aux_affaires_extrérieures,	10,		45297,		4704,			7669,			10359
Germain_Jonathan,		Conseiller,				10,		45297,		4589,			9242,			2983
Germain_Stéphane,		Vice-chef_aux_relations_communautaires,	10,		45297,		4704,			8141,			1191
Poul_Jean-Claude,		Conseiller_délégué,			2,		12459,		4892,			2096,			0
Robertson_Nelson,		Conseiller_délégué,			2,		12929,		6304,			2176,			698
Roussaau_Julie,			Conseillére,				10,		45297,		4589,			9100,			7990
Tremblay_Jeannine,		Conseillér_délégué,			2,		12929,		12520,			2488,			0
Verreauilt_Charles-Edouard,	Conseiller,				10,		45297,		4589,			9217,			3012

77,			Conseil_des_Atikamekw_de_Wemotaci,	Deloitte_LLP
Nom,			Titre_du_poste,	Nombre_de_mois/semaines,	Salaires,	Frais_de_voyage
Richard_Okemow,		Chief,			12,	60002,			9717
Joan_Buffalo,		Councilor,		12,	17900,			646
Karen_Okemow,		Councilor,		12,	17900,			927
Fonda_Okemow,		Councilor,		12,	17250,			807
Leona_Bird,		Councilor,		12,	17900,			797

358,			Wahpeton_Dakota_Nation,	MNP_LLP,	*
Council_Member,		Title_NA,		#_of_Months,	Honoraria,	Telephone_Allowance,	Travel
Leo_Omani,		Chief,			12,		14400,		600,			4110
Garry_Standing,		Councilor,		12,		12000,		600,			1354
John_Waditaka,		Councilor,		12,		12000,		600,			854
Janice_Standing,	Councilor,		12,		12000,		600,			1644
Pearl_Tacan,		Councilor,		12,		12000,		600,			3715

370,			James_Smith_Cree_Nation/Peter_Chapman_Cree_Nation_(Cumberland_100A)/Chakastaypasin_Cree_Nation,	Chalupiak_&_Associates,	*
Name,			Length_of_Service,	Position,		Salary_and_Honoraria,	Travel,	Other,	PAGC_Payments
Justin_Burns,		2_Months,		Chief,			10292,			2933,	3984,	0
Wally_Burns,		10_Months,		Former_Chief,		44116,			14432,	16426,	14414
Gordon_Burns,		10_Months,		Former_Councillor,	39840,			3496,	6750,	4750
John_Burns,		2_Months,		Councillor,		6525,			709,	726,	1000
Gerald_McKay,		12_Months,		Councillor,		45856,			8221,	5791,	5750
Waylon_McLeod,		10_Months,		Former_Councillor,	38126,			2252,	4400,	4750
Alvin_G_Moostoos,	2_Months,		Councillor,		6275,			311,	1376,	1000
Ralph_Moostoos,		2_Months,		Councillor,		6275,			311,	1326,	1000
Robin_Moostoos,		10_Months,		Former_Councillor,	48300,			6596,	5600,	4750
Robert_Head,		12_Months,		Chief,			70700,			37924,	18010,	2500
Brian_Head,		12_Months,		Councillor,		30889,			12350,	5326,	0
Brian_Whitehead,	12_Months,		Councillor,		45250,			21908,	3450,	0
Roger_Whitehead,	12_Months,		Councillor,		25905,			14282,	8543,	0
Valerie_Whitehead,	12_Months,		Councillor,		30050,			11800,	16332,	0
Calvin_Sanderson,	12_Months,		Chief,			80054,			28709,	17038,	2000
Lyle_Opoonachaw,	12_Months,		Councillor,		50514,			14564,	3750,	0
Derrick_Sanderson,	12_Months,		Councillor,		47700,			11332,	3500,	0
Tanya_Sanderson,	12_Months,		Councillor,		47100,			11032,	6500,	0
Edward_Stonestand,	12_Months,		Councillor,		48190,			10998,	3900,	0

396,			Makwa_Sahgaiehcan_First_Nation,	Lorne_Horning
Name,			Position,		Months,	Salary,	Honoraria,	Travel,	Other_Payments,	Contracts,	Cell_Phone_Allowance
Rich_Ben,		Chief,			12,	80000,	0,		18655,	3500,		0,		0
Walter_Mitsuing,	Councilor,		12,	39000,	24000,		22254,	3000,		3675,		4000
Ronald_Mitsuing,	Councilor,		12,	39000,	24000,		24445,	4084,		72162,		4000
Donovan_Fineblanket,	Councilor,		12,	39000,	24000,		22091,	6575,		0,		6000
Derrick_Cantre,		Councilor,		12,	39000,	24000,		15124,	6130,		0,		4000
Frank_Kytwayhat,	Councilor,		12,	39000,	24000,		23908,	7100,		0,		4000
Dean_Mitsuing,		Councilor,		12,	39000,	24000,		23833,	3650,		0,		4000

402,			Waterhen_Lake_First_Nation,	MNP_LLP,	*
Chief_and_Council,	Title_NA,		Number_of_Months,	Travel,	Remuneration,	Per_diems,	Contractor_receipts
Blaine_Fiddler,		Council,		12,			19692,	45000,		374,		24770
Carolyn_Bernard,	Chief,			12,			21126,	65000,		0,		0
Joanne_Roy,		Council,		12,			22721,	46875,		0,		0
Richard_Fiddler,	Council,		12,			16513,	45000,		0,		0
Ernest_Fiddler,		Council,		12,			15324,	45000,		0,		0
Martin_Larocque,	Council,		12,			15845,	45000,		0,		0
Ablehaeza_Ernest,	Council,		12,			12479,	46875,		0,		0

430,			Siksika_Nation,	BDO_Canada_LLP
Name,			Position,	Term,		Number_of_Months,	Salary,	Honoraria,	Other_remuneration,	Travel_expenses
C_Yellow_Old_Woman,	Chief,		Dec'13-Mar'14,	4,			27103,	0,		7500,			6853
G_Medicine_Shield,	Councilor,	Apr'13-Mar'14,	12,			67500,	2000,		22000,			21418
Mr_J_Doore,		Councilor,	Apr'13-Mar'14,	12,			67500,	0,		22000,			13136
K_Panther_Bone,		Councilor,	Apr'13-Mar'14,	12,			67500,	0,		22000,			25109
H_Winnipeg,		Councilor,	Apr'13-Mar'14,	12,			67500,	0,		22000,			28300
B_Yellow_Fly,		Councilor,	Dec'13-Mar'14,	4,			22586,	0,		7500,			8521
W_Water_Chief,		Councilor,	Dec'13-Mar'14,	4,			22586,	0,		7500,			9065
S_Own_Chief,		Councilor,	Dec'13-Mar'14,	4,			22586,	0,		7500,			5876
W_Drunken_Chief,	Councilor,	Dec'13-Mar'14,	4,			22586,	0,		7500,			9417
Naatomohka'atsista,	Councilor,	Dec'13-Mar'14,	4,			22586,	0,		7500,			6279
C_Maguire,		Councilor,	Dec'13-Mar'14,	4,			22586,	1250,		7500,			8507
G_Sitting_Eagle,	Councilor,	Dec'13-Mar'14,	4,			22586,	0,		7500,			5931
K_Running_Rabbit,	Councilor,	Dec'13-Mar'14,	4,			22586,	0,		7500,			5569
F_Rabbit_Carrier,	Chief,		Apr'13-Nov'13,	8,			53896,	0,		14500,			6987
Ms_J_Doore,		Councilor,	Apr'13-Nov'13,	8,			44914,	3375,		14500,			23557
E_Weasel_Child,		Councilor,	Apr'13-Nov'13,	8,			44914,	9850,		14500,			46368
L_McMaster,		Councilor,	Apr'13-Nov'13,	8,			44914,	0,		14500,			12853
C_Wolf_Leg,		Councilor,	Apr'13-Nov'13,	8,			44914,	0,		14500,			19386
R_Medicine_Traveler,	Councilor,	Apr'13-Nov'13,	8,			44914,	0,		14500,			12555
C_Big_Snake,		Councilor,	Apr'13-Nov'13,	8,			44914,	0,		14500,			17085
H_Yellow_Old_Woman,	Councilor,	Apr'13-Nov'13,	8,			44914,	0,		14500,			10323
A_Stimson_Sr,		Councilor,	Apr'13-Nov'13,	8,			44914,	125,		14500,			5786

449,			Horse_Lake_First_Nation,		Holm_Clements_Kwong_Raiche_Oberg
Name_of_Individual,	Position,		Number_of_Months,	Salary,	Honoraria,	Other_remuneration,	Travel_Expenses
Rick_Horseman,		Chief,			7,			54413,		0,		20000,		14824
Eugene_Horseman,	Chief,			5,			47575,		0,		37744,		16220
T_Allan_Horseman,	Councilor,		7,			44211,		0,		53815,		4458
Nathan_Horseman,	Councilor,		5,			37421,		1000,		3150,		9147
H_Brian_Horsman,	Councilor,		12,			81632,		3500,		63875,		72976
Michael_Horseman,	Councilor,		7,			44303,		1000,		10500,		27450
Hank_G_Napesis,		Councilor,		5,			37421,		500,		750,		19163
Eugene_Horseman,	Councilor,		7,			44446,		3000,		4500,		42311
Mark_Petroski,		Councilor,		5,			37421,		1000,		0,		8147

539,			Nuxalk_Nation,			Ribeyre_&_Company
Name_of_Individual,	Position_Title,		Number_of_Months,	Salary_and_Honoraria,	Travel_Expenses,	Other_Remuneration
Wally_Webber,		Chief,			12,			52150.00,		23656.78,		0
Blair_Mack,		Councillor,		12,			4200.00,		10355.80,		0
Cynthia_Khonje,		Councillor,		12,			6350.00,		2555.00,		0
Darlene_Hall,		Councillor,		12,			5350.00,		5335.00,		0
Gordon_Edgar_Sr,	Councillor,		12,			4200.00,		0,			0
James_Mack_Sr,		Councillor,		12,			4350.00,		1167.00,		0
Kenneth_Morton,		Councillor,		12,			4390.00,		0,			0
Marshall_Hans_Jr,	Councillor,		12,			4350.00,		2459.00,		0
Megan_Moody,		Councillor,		12,			45065.00,		20241.64,		0
Peter_Tallio,		Councillor,		12,			5030.00,		1167.00,		0
Rhonda_Morton,		Councillor,		12,			4350.00,		1167.00,		0
Spencer_Siwallace,	Councillor,		12,			5145.00,		1797.00,		502.00
Banchi_Hanuse,		Councillor,		3,			1050.00,		0,			0

543,			Fort_Nelson_First_Nation,		KN_&_V
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Sharleen_Gale,		Chief,			12,			91031,		33607
Curtis_Dickie,		Council,		12,			12225,		5270
Kathi_Dickie,		Council,		12,			41067,		7063
Roberta_Dendys,		Council,		12,			105509,		4126
Theresa_Fincaryck,	Council,		12,			77108,		7450
Vance_Parson,		Council,		12,			13442,		5239

565,			Matsqui_First_Nation,					Loreen_J_Falys_Inc.,		*
Name_of_Individual,	Position,					Number_of_Months,	Salary,	Honoraria,	Travel
Louis_Julian,		Governing_Body/Lands_Advisory_Board,		12,			0,	17645,		859
Alice_MacKay,		Governing_Body/Band_Manger/Housing_Officer,	12,			55733,	27997,		1990
Brenda_Morgan,		Governing_Body/Taxation/Lands_Manager,		12,			50728,	27143,		2405

574,			Squiala_First_Nation,		Ribeyre_&_Company
Name_NA,		Position_Title,		Number_of_Months,	Salary,	Remuneration,	Expenses
David_Joseph_Jimmie,	Chief,			12_months,		91711,	105910,		18889
Allen_Orvil_Jimmie,	Councillor,		12_months,		0,	14150,		1162
Stephen_Leslie_Jimmie,	Councillor,		12_months,		0,	18612,		11939

584,			Cheam_Indian_Band,			Enns_&_Company
Name_of_Individuals,	Position_Title,		Number_of_Months,	Salary_and_Benefits,	Honoraria,	Other_Remuneration,	Travel_Expenses
Douglas_Lincoln,	Chief,			8,			22668,			0,		0,			0
Sidney_Douglas,		Chief,			4,			19294,			0,		0,			3887
Ernie_Crey,		Councilor,		4,			0,			2895,		0,			0
June_Quipp,		Councilor,		4,			0,			7370,		0,			354
Charles_Douglas,	Councilor,		8,			0,			30335,		0,			2241
Sidney_Douglas,		Councilor,		8,			20228,			9125,		150,			470
Eric_Alex,		Councilor,		4,			0,			5233,		0,			353
Darwin_Douglas,		Councilor,		4,			0,			7445,		0,			46
Rick_Quipp,		Councilor,		8,			0,			16560,		584,			520
Chad_Douglas,		Councilor,		12,			0,			48913,		1082,			938

590,			Bridge_River_Indian_Band,			Morine_&_Co.
Name_of_Individual,	Position_Title,			Number_of_Months,	Salary,	Honoraria,	Other_Remuneration,	Travel_Expenses
Saul_Terry,		Chief,				6,			0,	0,		880,			677
M_Susan_James,		Chief,				6,			0,	4200,		0,			275
Gerald_Michel,		Councillor,			12,			0,	5363,		0,			0
Gerald_Michel,		Lands_&_Resources_Coordinator,	12,			38925,	0,		0,			0
Harold_James,		Councillor,			12,			0,	5950,		0,			511
Gary_Forsyth,		Councillor,			6,			0,	2100,		23547,			0
Brenda_Frank,		Councillor,			12,			0,	4950,		3726,			514
Ina_Williams,		Councillor,			6,			0,	3550,		1000,			0

591,			Cayoose_Creek_Indian_Band,	Morine_&_Co.
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
M_Edwards,		Chief,			12,			3450,		4298
L_LaRochelle,		Council,		8,			3100,		0
S_LaRochelle,		Council,		12,			3800,		0
P_Redan,		Council,		12,			46025,		186

593,			T'it'q'et,		Morine_&_Co.,		*
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Kevin_Whitney,		Chief,			12,			39000,		20075
NA,			Councillor,		12,			11564,		5245
NA,			Councillor,		12,			25238,		12338
NA,			Councillor,		12,			6025,		1551
NA,			Councillor,		5,			2725,		764

618,			McLeod_Lake_Indian_Band,		Deloitte_LLP
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Derek_Orr,		Chief,			12,			102000,		26850
Geraldine_Solonas,	On_Reserve_Council,	12,			48000,		31958
Jenine_Solonas,		On_Reserve_Council,	12,			48000,		18224
Yasmin_Prince,		Off_Reserve_Council,	12,			48000,		23952
Fred_Inyallie_Jr,	Off_Reserve_Council,	12,			48000,		8952
Destiny_Bear,		Youth_Council,		12,			48000,		7702
Zepheria_Isadore,	Elder_Council,		12,			48000,		5675

629,			Mamalilikulla-Qwe'Qwa'Sot'Em_Band,	Moeller_&_Company
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Harold_Sewid,		Chief,			12,			81750,		0
John_Powell,		Councilor,		12,			1600,		591
Alvin_Sewid,		Councilor,		12,			2550,		1203
Amos_Dawson,		Councilor,		12,			1625,		828
Richard_Sewid,		Councilor,		12,			950,		0

647,			Malahat_First_Nation,		Morrow_&_Co.
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
David_Harry,		Chief,			12,			61789,		24370
Dean_Harry,		Councillor,		12,			61789,		6890
Russell_Harry,		Councillor,		12,			50655,		10595
Tommy_Harry,		Councillor,		3,			10566,		3498

683,			Iskut_Band_Council,			BDO_Canada_LLP
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Marie_Quock,		Chief,			12,			74668.00,	18316.24
Carol_Quock,		Councilor,		12,			61507.20,	18927.02
Treena_Quock,		Councilor,		12,			44851.38,	5602.69
Jolene_Louie,		Councilor,		12,			47364.16,	10633.11
Annabel_Nole,		Councilor,		12,			55400.00,	7699.86
Calvin_Carlick,		Councilor,		7,			36345.19,	0
Paul_Louie,		Councilor,		6,			1500.00,	692.30

689,			Little_Shuswap_Indian_Band,		BDO_Canada_LLP,		*
Name_of_Individual,	Position_Title,		Period,	Salary_and_Honoraria,	Travel_Expenses,	Other_Remuneration
Felix_Arnouse,		Chief,			Year,	62477.27,		8814.15,		0
Brian_Finlay,		Councillor,		Year,	56338.57,		9134.70,		0
Tess_Tomma,		Councillor,		Year,	56338.57,		9897.76,		0

693,			Coldwater_Indian_Band,	KPMG_LLP
Name_of_Individual,	Position_Title,	Number_of_Months,	Salary,	Honoraria,	Expenses
H_Aljam,		Chief,		12,			45071,	156,		11091
M_Smithers,		Councilor,	12,			0,	5299,		0
D_Saddleman,		Councilor,	12,			13339,	4120,		0
T_Spahan,		Councilor,	12,			3427,	8720,		4061
C_Charters,		Councilor,	12,			24094,	120,		0
A_Major,		Councilor,	12,			0,	4129,		210
K_Antoine,		Councilor,	12,			0,	11953,		712
B_Garcia,		Councilor,	12,			0,	5727,		1637

695,			Lower_Nicola_Indian_Band,		Reid_Hurst_Nagy_Inc.
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Victor_York,		Outgoing_Chief,		6,			24261,		5620
Arthur_Dick,		Councillor,		12,			24200,		0
Aaron_Sam,		Chief,			6,			25500,		6456
Clyde_Sam,		Councillor,		6,			10265,		0
Joanne_Lafferty,	Outgoing_Councillor,	6,			18450,		122
Molly_Toodlican,	Councillor,		12,			19188,		543
Lucinda_Seward,		Outgoing_Councillor,	6,			11406,		0
Harold_Joe,		Councillor,		12,			17000,		0
Mary_Coutlee,		Outgoing_Councillor,	6,			8993,		0
Robert_Sterling,	Councillor,		12,			29130,		1786
Stuart_Jackson,		Outgoing_Councillor,	6,			5287,		0
Clarence_Basil_Jr,	Councillor,		6,			11150,		0
Nicholas_Peterson,	Councillor,		6,			17715,		2358

697,			Upper_Nicola_Indian_Band,		BDO_Canada_LLP
Name_of_Individual,	Position_Title,		#_of_Months,	Salary_and_Honoraria,	Travel_Expenses,	Other_Remuneration
Daniel_Manuel,		Chief,			12,		50880.00,		34973.36,		0
Wallace_Michel,		Councilor,		12,		10000.00,		1579.76,		0
George_Saddleman,	Councilor,		12,		11397.00,		1864.11,		0
Brian_Holmes,		Councilor,		12,		10800.00,		2028.31,		0
Dennis_MacDonald,	Councilor,		12,		10200.00,		1820.85,		0
Cindy_Lindley,		Councilor,		12,		11400.00,		2455.22,		0

699,			Nooaitch_Indian_Band,		Reid_Hurst_Nagy_Inc.
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Joyce_Sam,		Chief,			12,			22000,		9052
Hector_Fountain,	Councillor,		12,			8400,		2842
James_Fountain,		Councillor,		12,			8400,		3048
Marcel_Shackelly,	Councillor,		12,			8400,		0
Olivia_Buck,		Councillor,		12,			8900,		2899

715,			Lhtako_Dene_Nation,		Fraser_Bevz_Broughton
Name_of_Individual,	Position_Title,		Number_of_Months,	Honoraria,	Travel_Expenses
Clifford_LeBrun,	Chief,			12,			34363,		10125
Denise_Paul,		Councillor,		12,			20750,		201
Frank_T_Boucher,	Councillor,		12,			20111,		12155
Wanda_Aldred,		Councillor,		12,			18350,		0
Rebecca_Chanpagne,	Councillor,		1,			1500,		0
Terry_Boucher,		Councillor,		3,			146,		1336

729,			Skin_Tyee_Nation,		Ribeyre_&_Company
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Rene_Skin,		Chief,			12,			90870,		18413
Ramona_Austin,		Councillor,		12,			13650,		22748
Darcy_Michelle,		Councillor,		12,			13709,		2875

1,			Abegweit_First_Nation,	Grant_Thornton_LLP,		*
Name,			Position,	Number_of_Months,	Honorarium,	Salary,	Travel
Brian_Francis,		Chief,		12,			20500,		99691,	9391
Danny_Levi,		Councilor,	12,			20500,		55200,	9118
Daren_Knockwood,	Councilor,	12,			20503,		47348,	3371

10,			Indian_Island_First_Nation,			Nadeau_Picard_&_Associes,	*
Recipient,		Position,			Number_of_Months,	Salary,	Honoraria,	Other_Remuneration,	Travel
Kenneth_Barlow,		Chief/Band_Manager,		12,			61776,	7800,		0,			1650
Ingrid_Brooks,		Councillor/Social_&_Education,	12,			38610,	6600,		0,			1144
Catherine_Sanipass,	Councillor/Housing,		12,			37752,	6600,		0,			1232

47,			Miawpukek_Band,			Deloitte_LLP
Name_of_Individual,	Position_Title,			#_of_Months,	Salary,	Honorarium,	Other_Remuneration,	Travel_Expenses
Misel_Joe,		Chief,				12,		73950,	2400,		17162,			10718
Harvey_Drew,		Vice_Chief/Foreman,		12,		14469,	2975,		1728,			1096
Mardma_Joe,		Councillor/Manager,		12,		43350,	5150,		0,			748
Craig_Benoit,		Councillor/Teacher,		3,		39996,	300,		682,			958
Ada_Roberts,		Councillor/Nurse_Practitioner,	9,		85347,	1400,		27222,			1053
Noel_Joe,		Councillor/Labourer,		12,		6378,	1450,		0,			6587
David_Mcdonald,		Councillor/Manager,		12,		48450,	1100,		4402,			8542
Glen_Benoit,		Councillor,			12,		68850,	3650,		498,			0

64,			Timiskaming_First_Nation,	Raymond_Chabot_Grant_Thornton,	*
Name_of_individual,	Title_NA,	Number_of_months_in_office,	Salaries_and_honoraries_as_council_members,	Travel_expenses,	Reimbursement,	Other_remuneration
Terence_McBride,	Chief,		12,				60000,						38157,			8692,		0
Bryan_Wabie,		Vice-Chief,	11,				6333,						565,			188,		0
Shelley_Chief,		Councillor,	12,				5800,						3031,			2631,		30591
Colleen_Polson,		Councillor,	11,				5267,						2131,			1802,		31121
Lynne_Simpson,		Councillor,	11,				5267,						390,			305,		1000
Kim_Mclaren,		Councillor,	12,				5934,						1199,			882,		45243
Lloyd_Fraser,		Councillor,	1,				400,						941,			0,		1050
Brent_Polson,		Councillor,	8.5,				4267,						0,			0,		0
Sacha_Wabie,		Councillor,	1.5,				533,						0,			0,		40006
Gerald_Hanbury,		Councillor,	1.5,				533,						0,			0,		26892

83,			Conseil_des_Montagnais_de_Natashquan,	PwC_LLP
Chef_et_conseillers,	Statut,		Nombre_de_mois_en_poste,	Salaires_et_honoraires,	Frais_de_voyage
Rodrigue_Wapistan,	Chef,		12,				0,			40966
Pierre_Kaltush,		Conseiller,	12,				49199,			46358
Réal_Téttaut,		Conseiller,	12,				49199,			40489
Henri_Wapistan,		Conseiller,	12,				49199,			44139
Paul-Emile_Wapistan,	Conseiller,	12,				49199,			41031

85,			Conseil_des_Innus_de_Pessamit,	Mallette
Name_NA,		Title_NA,	Nombre_de_mois,	Salaires_de_base,	Frais_dé_deplacements
René_Simon,		Chef,		12,		87997,			27854
Adélard_Benjamin,	Conseiller,	12,		51509,			2719
Marielle_Vachon,	Conseiller,	12,		51509,			6570
Andrée_Paul,		Conseiller,	12,		51509,			5230
Gérald_Hervieux,	Conseiller,	12,		51509,			5768
Eric_W_Canapé,		Conseiller,	12,		51509,			3046
Marcelline_Picard,	Conseiller,	12,		51509,			4672

163,						Algonquins_of_Pikwakanagan,	MacKillican_&_Associates,	*
Name_of_Individual_Chief/Council_Member,	Title_NA,		Number_of_Months,	Salaries_and_Honoraria,	Travel_Expenses,	Bonuses,	Pension,	Health
Kirby_Whiteduck,				Chief,			12,			19000,			965,			0,		0,		0
Daniel_Kohoko,					Council_Member,		12,			0,			4113,			0,		0,		0
Sherry_Kohoko,					Council_Member,		12,			0,			301,			0,		0,		0
Clifford_Meness,				Council_Member,		12,			0,			2793,			0,		0,		0
H_Jerrow_Lavalley,				Council_Member,		12,			0,			2200,			0,		0,		0
James_Meness,					Council_Member,		12,			1761,			550,			0,		0,		0
Ronald_Bernard,					Council_Member,		12,			0,			2441,			0,		0,		0

166,			Chippewas_of_the_Thames_First_Nation,	MacNeill_Edmundson
Name_of_Individual,	Position_Title,		Number_of_Months,	Remuneration,	Expenses
Richard_K_Miskokomon,	Chief,			12,			143524.57,	32764.40
Beverly_Deleary,	Councillor,		12,			16625.00,	1209.60
C_Darlene_Whitecalf,	Councillor,		12,			17855.00,	1301.42
Arnold_A_Henry,		Councillor,		12,			8950.00,	1235.15
G_Clinton_Albert,	Councillor,		12,			7665.00,	546.90
Larry_French,		Councillor,		12,			10305.00,	1476.30
Betsy_Kechego,		Councillor,		12,			10400.00,	1774.62
Shane_Henry,		Councillor,		12,			10785.00,	2418.73
Rawleigh_Grosbeck,	Councillor,		12,			19385.00,	3828.81
George_Henry,		Councillor,		12,			7370.00,	2146.87
Felicia_Huff,		Councillor,		12,			11935.00,	252.00
Nancy_Deleary,		Councillor,		12,			13940.00,	2119.89
Warren_Huff,		Councillor,		12,			18345.00,	1474.16
Harley_Nicholas,	Councillor,		4,			3675.00,	88.20
Evelyn_Albert,		Councillor,		4,			3075.00,	1452.41
Katrina_Fisher,		Councillor,		4,			370.00,		0
Richard_Riley,		Councillor,		4,			3060.00,	0

221,			Chapleau_Cree_First_Nation,			KPMG_LLP
Name_of_Individual,	Position_Title,			Number_of_Months,	Remuneration,	Expenses
Keith_Corston,		Chief,				12,			90070,		10066
Bradley_Corston,	Councillor__Deputy_Chief,	3,			3000,		0
Nathalie_Barsalou,	Deputy_Chief,			9,			9000,		0
Nathalie_Barsalou,	Councillor,			3,			2700,		0
Norma_Caldwell,		Councillor,			12,			21150,		2681
Majorie_Lee,		Councillor,			12,			18425,		1114
Helen_White,		Councillor,			6,			4950,		126

227,			Flying_Post_First_Nation,	Grant_Thornton_LLP
Chief/Council_Member,	Title_NA,		Number_of_Months,	Remuneration,	Travel_Expenses
Murray_Ray,		Council_Member,		12,			60000,		9822
Lynn_Ray,		Council_Member,		12,			6000,		1512
Bobby_McLeod,		Council_Member,		12,			12000,		2812
Susan_Baril,		Council_Member,		12,			6000,		1461
Richard_Ray,		Council_Member,		12,			6000,		1512

238,			North_Spirit_Lake_First_Nation,	Holukoff_Chiarella
Name_NA,		Title_NA,		Number_of_Months,	Remuneration,	Expenses
Caroline_Keesic,	Chief,			6,			28770,		8671
Rita_Thompson,		Former_Chief,		6,			27300,		6577
Margaret_Kakegamic,	Deputy_Chief,		6,			26030,		3557
Rachel_Ombash,		Former_Deputy_Chief,	6,			24700,		2449
Donald_Campbell,	Deputy_Chief_Elect,	1,			0,		3550
Jake_Kakekagumick,	Councillor,		12,			47643,		4319
Brian_Rae,		Councillor,		12,			46644,		12634
Corey_Rae,		Councillor,		12,			45644,		5510

264,			Fisher_River_Cree_Nation,		MNP_LLP
Name_NA,		Position,		Number_of_Months,	Remuneration,	Expenses
David_Crate,		Chief,			12,			87838,		28387
Carl_Cochrane,		Councillor,		12,			75685,		20689
Darrell_Thaddeus,	Councillor,		12,			73935,		24474
Dion_McKay,		Councillor,		12,			70300,		26247
Barry_Wilson,		Councillor,		12,			71646,		23752

323,			War_Lake_First_Nation,		Holukoff_Chiarella
Name_NA,		Title_NA,		Number_of_Months,	Remuneration,	Expenses
Betsy_Kennedy,		Current_Chief,		12,			49709,		49522
Philip_Morris,		Councillor,		12,			42740,		44130
Thomas_Nepitabo,	NA,			12,			42609,		50625

343,			Mosquito__Grizzly_Bear's_Head__Lean_Man_First_Nation,	Chalupiak_&_Associates
Name,			Position,		Number_of_Months,	Wages,	Honoraria,	Meetings_and_Travel,	Other
Daniel_Starchief,	Chief,			11.5,			0,	37200,		10425,			77843
Noel_Stone_Jr,		Former_Chief,		0.5,			0,	1500,		0,			0
Michelle_Clay,		Council,		11.5,			0,	37200,		5560,			53393
Elvis_Curly,		Council,		11.5,			0,	37200,		6181,			72143
Anderson_Moosomin,	Former_Council,		0.5,			0,	1500,		0,			1850
John_Spyglass,		Council,		11.5,			0,	37200,		7815,			62893
Darcy_Stone,		Former_Council,		12,			0,	38700,		5220,			65218
Orville_Stone,		Council,		11.5,			0,	37200,		5220,			60093
Glenda_Wahobin,		Former_Council,		0.5,			0,	1500,		0,			1850

352,			Hatchet_Lake_Denesuline_Nation,	MNP_LLP
Council_Member,		Title_NA,		#_of_Months,	Wages,	Honoraria_and_Allowances,	Reimbursed_Travel
Bart_Tsannie,		Chief,			12,		65000,	8050,				51215
George_Tsannie,		Councilor,		12,		39000,	9274,				41488
Jean_Besskkaystare,	Councilor,		12,		39000,	5850,				49724
Louis_Josie,		Councilor,		10,		32250,	9450,				35420
Marie_M_Denedchezhe,	Councilor,		10,		32250,	6812,				23772
Sarazine_Josie,		Councilor,		10,		33750,	11812,				32580
Charlie_Denedchezhe,	Councilor,		10,		27507,	5850,				27014
Paul_Denedchezhe,	Councilor,		2,		9750,	2924,				5696
Judy_Tsannie,		Councilor,		2,		9750,	1200,				4119
Sharon_Dzenlioun,	Councilor,		2,		9750,	200,				5250

354,			Montreal_Lake_Cree_Nation,	MNP_LLP
